-1.902717668477455631e-04,2.200543206467745578e-05,2.096391462426670002e-04,3.277295967938554560e-04,-9.359992292547182581e-04,1.331529688293319087e-02,-2.664962665914394260e-03,-2.223824777923048140e-03,-4.081719486882231726e-03,-1.573283126079113702e-03,3.023015191922575912e-03,-7.285637754342419448e-03,1.564829275180818022e-03,-5.719872690184179750e-03,-1.712720274030616815e-04,-1.325080738457866435e-03,9.544826784084979848e-05,4.041160066210766166e-05,2.679882732011945601e-04,1.266936384174948121e-03,2.086738851155395767e-05,-6.391635393528923678e-06,7.239949670511450242e-06,-5.719039246408906917e-06,1.200020973170054944e-07,1.266517996500141957e-07,9.663141295938495826e-07,-1.890894178915334748e-07
1.150708027915081774e-04,4.359884373915974424e-04,2.147799213142793549e-04,3.318804773119466409e-04,-1.151929135276774045e-03,1.301496598694190480e-02,-2.509231417704369145e-03,-3.853213555082146344e-03,-2.725492215667976031e-03,-1.445197719541702107e-03,3.070457059398725048e-03,-7.504735643093829282e-03,1.520936061417696092e-03,-6.006970987063718452e-03,-1.707264624363563296e-04,-1.324711216991721801e-03,9.544778367866367974e-05,4.044094587888023151e-05,2.674431510583617495e-04,1.266590640297877383e-03,1.557027447409699985e-05,-5.090715280982098886e-06,5.625732242373074018e-06,-4.658023672755093896e-06,7.342807045845906088e-08,9.052725362904699847e-08,7.357219990965585514e-07,-1.218871346133512424e-07
4.716094342609917535e-04,7.705186821163876633e-04,2.516443760795483405e-04,3.346982111205516774e-04,-1.469821569047700949e-03,1.263530695866797553e-02,-2.845160621000264456e-03,-2.682194043993611429e-03,-4.090843815064235979e-03,-1.024122693928106306e-03,3.148119764955495219e-03,-7.695564625245015708e-03,1.486739339511092576e-03,-6.269846465785440526e-03,-1.698693404397467153e-04,-1.324340180577110795e-03,9.544698637782661975e-05,4.045955249280350110e-05,2.666002342282299941e-04,1.266226936464681261e-03,1.176702218339623254e-05,-3.977732838029082825e-06,4.233867821898969067e-06,-3.750408309728733028e-06,3.638841289390157678e-08,6.606717003917131644e-08,4.841128317129998410e-07,-4.831942847168483011e-08
6.025582299072300809e-04,8.062016331209670992e-04,2.432972785066910015e-04,3.639615473332592755e-04,-1.692505719239973099e-03,1.237391457266651291e-02,-2.996707809428036245e-03,-2.112974295040477395e-03,-4.866246334065339046e-03,-8.736044806208145700e-04,3.311162391061602244e-03,-7.979700276726651303e-03,1.503726805523003703e-03,-6.449976120144741004e-03,-1.697755921460792066e-04,-1.324246696329805075e-03,9.544825195802357563e-05,4.047115082696025484e-05,2.665186810625694443e-04,1.266139351815015381e-03,9.190678084003204814e-06,-3.692317378635892127e-06,3.755276576689361167e-06,-3.482901855147454664e-06,1.180380183661144143e-08,4.278103876068631259e-08,2.686416767979872452e-07,-9.839618526970250261e-11
1.773822191917670977e-03,6.020377407805922862e-04,2.580361092990037203e-04,3.468505638437030113e-04,-2.995151768709974731e-03,1.233416305187836487e-02,-2.531292043993995603e-03,-2.054872728503439119e-03,-5.103074748358538311e-03,-1.111295414015200152e-03,3.518374142132208240e-03,-8.215480888933581957e-03,1.503455626427035140e-03,-6.583443869252752698e-03,-1.697950820016947511e-04,-1.324037272430652386e-03,9.545295604698914125e-05,4.048672295234048783e-05,2.665528755333483818e-04,1.265923982926635011e-03,6.495652661199927336e-06,-3.053542148045328619e-06,3.009236208655646251e-06,-3.014890288809583138e-06,2.316943080098286152e-09,1.364305525281269571e-08,1.075846330094071337e-07,1.903296458179376239e-08
2.480440019704285501e-03,9.320461234463499984e-04,2.640222043044518157e-04,2.830970504892467389e-04,-4.102800957589499212e-03,1.177329613618792285e-02,-2.875896172194041325e-03,-1.889235681512341962e-03,-5.534780781843866120e-03,-2.570593965716939065e-04,3.680581669455545730e-03,-8.424484983769608623e-03,1.432669141948986332e-03,-6.865513289341793751e-03,-1.695572710191883500e-04,-1.323760288940945820e-03,9.545788525046993822e-05,4.050081230924019218e-05,2.663344661502265072e-04,1.265639145572987085e-03,4.665077420972765101e-06,-2.349373892499864698e-06,2.262467678225274980e-06,-2.431460056052684053e-06,-6.026787912786238805e-09,-5.266085000457824222e-09,-3.312590713626587789e-09,2.428029437877670367e-08
2.784992704061492724e-03,1.763178129258218506e-03,2.111863313592821697e-04,1.946312759204462815e-04,-5.088643982918881169e-03,1.065360273061542219e-02,-3.431460437645222038e-03,-2.165416636379949040e-03,-5.531743283255756080e-03,1.675446374360250838e-03,3.848924377903579185e-03,-8.655660735558358063e-03,1.432302568871127602e-03,-7.103681933435232465e-03,-1.692682362813751143e-04,-1.323469863258401906e-03,9.546383488945650976e-05,4.050877638667061683e-05,2.660653876218400157e-04,1.265339924839484166e-03,3.419786717473599680e-06,-1.726872888692827051e-06,1.638809587916240230e-06,-1.831008945304647754e-06,-1.533735110167452925e-08,-1.333148022745136632e-08,-6.152385571218836492e-08,1.975279829155376314e-08
2.101232080058503850e-03,1.512795771506676192e-03,1.996839730896690429e-04,2.456885964079961061e-04,-5.265236643312094962e-03,1.044204729427709692e-02,-2.556876751907181944e-03,-2.421370094860245473e-03,-5.509961323660038726e-03,1.627459632723361055e-03,3.912845764203058338e-03,-8.901601654168651845e-03,1.530248177298494357e-03,-7.290738668574844525e-03,-1.688879634538788493e-04,-1.323265770084101640e-03,9.546730485911809232e-05,4.051301208170482118e-05,2.656992428046775598e-04,1.265130824106892047e-03,2.329780354165154280e-06,-1.230336668503051518e-06,1.163275948357980836e-06,-1.412412691061759714e-06,-1.804417191965616006e-08,-1.414249983369891863e-08,-8.013652226799185224e-08,1.408858495920625437e-08
1.995865053611284561e-03,1.209885569558305854e-03,1.257871221149228628e-04,2.537561848645554681e-04,-6.019335256399005116e-03,1.015556248156490766e-02,-1.691006270408921056e-03,-3.317802232856918113e-03,-4.861400147857085179e-03,1.606454333374448921e-03,3.914331897444832918e-03,-9.252952723668904367e-03,1.607180957805113154e-03,-7.492535993055944588e-03,-1.686463948784095910e-04,-1.323073803599944314e-03,9.547014437368445431e-05,4.051648598498072939e-05,2.654684971368230680e-04,1.264936981001142441e-03,1.424861977475735142e-06,-7.963528293208349037e-07,7.558439349929383434e-07,-1.023901927479631088e-06,-1.532684962733183471e-08,-1.025044741537064646e-08,-7.436579896674963342e-08,1.000888232474493699e-08
1.667816952295525772e-03,7.492079260191554513e-04,1.417433229469176360e-04,1.944915609218634601e-04,-6.514952265406134639e-03,1.002144329646216005e-02,-1.101274144037269051e-03,-3.821513504190400708e-03,-4.561616374506713076e-03,1.469971093090820247e-04,3.864940855707019000e-03,-9.577774617239253468e-03,1.707146334601821608e-03,-7.821477144759246547e-03,-1.684538161941598875e-04,-1.322968905746762418e-03,9.547260917310473795e-05,4.051732274097093005e-05,2.652830626197831120e-04,1.264831240832824718e-03,8.305467095032362059e-07,-4.972355658573646614e-07,4.793065665492315212e-07,-7.266285205654485638e-07,-1.283208188038614312e-08,-5.978123835479850630e-09,-5.579122728589878187e-08,5.535078565747830413e-09
